,ime_znamke,ime_modela,ime_razlicice,tip_modela,menjalnik,vrsta_motorja,stevilo_vrat,stevilo_prestav,konjske_moci,kilovati,prostornina_motorja,povezava,naslov_oglasa,leto_izdelave,stevilo_kilometrov,cena,platforma,id_razlicice,id_modela
276,Mazda,6,"mazda6-2,0",SPREMENLJIV,ROČNI,DIEZEL,5,5.0,,89.0,1.98,https://www.bolha.com/avto-oglasi/mazda-6-mazda6-2.0-oglas-9889235,"Mazda 6 mazda6-2,0",2006.0,230000.0,1350.0,bolha,,
277,RENAULT,Clio Estate,Clio Estate,KARAVAN,ROČNI,BENCIN,5,5.0,,74.0,1.149,https://www.bolha.com/avto-oglasi/renault-clio-grandtour-karavan-oglas-10121234,Renault Clio Grandtour karavan,2009.0,178000.0,3800.0,bolha,22728.0,2249.0
278,MERCEDES BENZ,A-Klasse,A-Klasse (W169),HATCHBACK,ROČNI,BENCIN,5,5.0,,85.0,1.699,https://www.bolha.com/avto-oglasi/mercedes-benz-a-klasa-a-170-classic-oglas-10121144,Mercedes-Benz A-klasa A 170 Classic,2006.0,82700.0,3460.0,bolha,15101.0,1613.0
279,RENAULT,Scenic,Scenic RX4,COUPÉ,ROČNI,BENCIN,5,,,83.0,1.598,https://www.bolha.com/avto-oglasi/renault-scenic-1.6-v16-oglas-10121122,Renault Scenic 1.6 v16,2003.0,160000.0,600.0,bolha,22331.0,2213.0
280,Aixam,Drugi modeli,Xtoo,KARAVAN,,DIEZEL,3,,,4.0,505.0,https://www.bolha.com/avto-oglasi/ligier-xtoo-45km-am-kategorija-oglas-10121088,Ligier Xtoo 45km am kategorija,2009.0,38000.0,3999.0,bolha,,
281,BMW,serija 3,318d,KARAVAN,ROČNI,DIEZEL,5,6.0,,103.0,2.0,https://www.bolha.com/avto-oglasi/bmw-serija-3-318d-oglas-9404227,BMW serija 3 318d,2011.0,280000.0,8500.0,bolha,,
282,Citroën,C3,"1,4  Exskluziv",SPREMENLJIV,ROČNI,BENCIN,5,,,54.0,1.36,https://www.bolha.com/avto-oglasi/citro-n-c3-1.4-exskluziv-oglas-10120790,"Citroën C3 1,4  Exskluziv",2007.0,159000.0,2200.0,bolha,,
283,Renault,Thalia,"1,5 dci",SPREMENLJIV,,DIEZEL,5,,,,1.5,https://www.bolha.com/avto-oglasi/renault-thalia-1.5-dci-oglas-10120639,"Renault Thalia 1,5 dci",2007.0,220000.0,500.0,bolha,,
284,MERCEDES BENZ,VANEO,VANEO (W414),KOMBI,ROČNI,BENCIN,5,5.0,,60.0,1.6,https://www.bolha.com/avto-oglasi/mercedes-benz-vaneo-enoprostorec-oglas-6421445,Mercedes-Benz Vaneo enoprostorec,2002.0,210000.0,1800.0,bolha,17227.0,1710.0
285,RENAULT,Clio Estate,Clio Estate,KARAVAN,ROČNI,BENCIN,5,,,55.0,1.149,https://www.bolha.com/avto-oglasi/renault-clio-grandtour-karavan-oglas-10120319,Renault Clio Grandtour karavan,2010.0,104000.0,3700.0,bolha,22728.0,2249.0
286,RENAULT,Clio 5 Doors,Clio 5 Doors,HATCHBACK,ROČNI,BENCIN,5,5.0,,43.0,1.15,https://www.bolha.com/avto-oglasi/renault-clio-rn-oglas-10120254,Renault Clio RN,1997.0,165000.0,800.0,bolha,22113.0,2205.0
287,VOLKSWAGEN,Golf 3 Doors,Golf IV 3 doors,HATCHBACK,ROČNI,DIEZEL,3,,,50.0,1.896,https://www.bolha.com/avto-oglasi/vw-golf-iv-1.9-sdi-oglas-10120191,VW Golf IV 1.9 SDI,2002.0,265717.0,1150.0,bolha,27590.0,2643.0
288,RENAULT,Scenic,Scenic,KOMBI,ROČNI,DIEZEL,5,6.0,,78.0,1.461,https://www.bolha.com/avto-oglasi/renault-scenic-sc-nic-conquest-1.5-dci-oglas-10120175,Renault Scenic Scénic Conquest 1.5 dCi,2008.0,194797.0,3150.0,bolha,22329.0,2213.0
289,CHEVROLET,Trax,Trax,SUV,ROČNI,DIEZEL,5,6.0,,96.0,1.686,https://www.bolha.com/avto-oglasi/chevrolet-trax-odlicen-oglas-9651414,Chevrolet Trax ODLIČEN,2013.0,112000.0,9980.0,bolha,5392.0,463.0
290,BMW,2 Series Gran Tourer ,2 Series Gran Tourer (F45),KOMBI,ROČNI,DIEZEL,5,6.0,,85.0,1.496,https://www.bolha.com/avto-oglasi/bmw-serija-2-gran-tourer-216d-advantage-led-xenon-pdc-ogrevani-sedezi-oglas-9950014,BMW serija 2 Gran Tourer 216d Advantage LED XENON PDC OGREVANI SEDEŽI,2015.0,155000.0,11900.0,bolha,4239.0,270.0
291,DACIA,Lodgy,Lodgy,KOMBI,,BENCIN,5,,,,1.2,https://www.bolha.com/avto-oglasi/dacia-lodgy-1-2-tce-oglas-10119652,Dacia Lodgy 1. 2 TCE,2014.0,140000.0,,bolha,7151.0,627.0
292,Toyota,Yaris,1300,SPREMENLJIV,ROČNI,BENCIN,5,,,100.0,1.3,https://www.bolha.com/avto-oglasi/toyota-yaris-1300-oglas-10119443,Toyota Yaris 1300,2015.0,60000.0,,bolha,,
293,FIAT,Grande Punto / Punto Evo 3 Doors,Grande Punto 3 Doors,HATCHBACK,ROČNI,DIEZEL,5,6.0,,88.0,1.91,https://www.bolha.com/avto-oglasi/fiat-punto-1.9-multijet-8v-120-km-emotion-oglas-10119197,Fiat Punto 1.9 Multijet 8v 120 KM Emotion,2006.0,220535.0,2500.0,bolha,8364.0,888.0
294,BMW,X3,N/A,SPREMENLJIV,,DIEZEL,4,,,,1.993,https://www.bolha.com/avto-oglasi/odkup-vozil-vseh-znamk-letnika-2013-naprej-oglas-1608645,ODKUP VOZIL VSEH ZNAMK OD LETNIKA 2013 NAPREJ,2013.0,160000.0,0.0,bolha,,
295,PEUGEOT,3008,3008,SUV,ROČNI,DIEZEL,5,6.0,,135.0,1.8,https://www.bolha.com/avto-oglasi/peugeot-3008-allure-pack-oglas-9027368,Peugeot 3008 Allure Pack,2018.0,219000.0,,bolha,20237.0,1987.0
296,BMW,3 Series Touring,3 Series Touring (G21),KARAVAN,AVTOMATSKI,DIEZEL,5,,,140.0,2.0,https://www.bolha.com/avto-oglasi/bmw-serija-3-touring-320d-automatic-xdrive-g21-led-hud-f1-prof-assist-oglas-9396265,"BMW serija 3 Touring 320d automatic xDrive G21,LED,HUD,F1,Prof.assist.",2019.0,27000.0,49990.0,bolha,2731.0,245.0
297,MERCEDES BENZ,A-Klasse,A-Klasse (W168),KOMBI,ROČNI,DIEZEL,5,,,,1.7,https://www.bolha.com/avto-oglasi/mercedes-benz-a-klasa-170-oglas-10118514,Mercedes-Benz A-klasa 170,2001.0,200000.0,400.0,bolha,15124.0,1613.0
298,BMW,2 Series Gran Tourer ,2 Series Gran Tourer (F46),KOMBI,AVTOMATSKI,DIEZEL,5,,,85.0,1.496,https://www.bolha.com/avto-oglasi/bmw-serija-2-gran-tourer-216-avtomatik-oglas-9740004,BMW serija 2 Gran Tourer 216 avtomatik_LED_DDV,2018.0,153000.0,19500.0,bolha,4227.0,270.0
299,VOLKSWAGEN,Polo 5 Doors,Polo 5 Doors,HATCHBACK,,DIEZEL,5,,,47.0,1.9,https://www.bolha.com/avto-oglasi/vw-polo-osebno-oglas-10117632,VW Polo Osebno,2003.0,236000.0,1450.0,bolha,26890.0,2627.0
300,JEEP,Grand Cherokee,Grand Cherokee,SUV,AVTOMATSKI,BENCIN,5,,,210.0,3.7,https://www.bolha.com/avto-oglasi/jeep-cherokee-liberty-avtomatik-oglas-9832282,Jeep Cherokee Liberty  avtomatik,2003.0,302000.0,4000.0,bolha,12713.0,1299.0
301,Ford,Fusion,1.25 I MOTOR,SPREMENLJIV,ROČNI,BENCIN,4,,,,1.25,https://www.bolha.com/avto-oglasi/prodamo-motor-menjalnik-podvizje-itd-ugodno-oglas-1577655,PRODAMO MOTOR MENJALNIK PODVIZJE ITD....UGODNO,2009.0,11000.0,,bolha,,
302,RENAULT,Megane Sedan,Megane Sedan,SPREMENLJIV,ROČNI,DIEZEL,3,,,74.0,1.5,https://www.bolha.com/avto-oglasi/renault-megane-1.5-dci-oglas-7442492,Renault Megane 1.5 DCI,2005.0,250121.0,,bolha,21852.0,2201.0
303,Citroën,C4,LARHRH 2.0 HDI 16V,COUPÉ,ROČNI,DIEZEL,3,,,100.0,2.0,https://www.bolha.com/avto-oglasi/citro-n-c4-larhrh-2.0-hdi-16v-oglas-5926132,Citroën C4 LARHRH 2.0 HDI 16V,2006.0,121211.0,,bolha,,
304,NISSAN,Qashqai,Qashqai,SUV,ROČNI,DIEZEL,5,6.0,,81.0,1.461,https://www.bolha.com/avto-oglasi/nissan-qashqai-suv-oglas-9911931,Nissan Qashqai SUV,2013.0,166737.0,9400.0,bolha,18238.0,1832.0
305,Alfa Romeo,Drugi modeli,N/A,SPREMENLJIV,,BENCIN,4,,,,1.0,https://www.bolha.com/avto-oglasi/tomos-colibri-deli-oglas-2597751,tomos colibri deli,1971.0,1.0,,bolha,,
306,Druge znamke,Drugi modeli,ABBKDXO1-FM62Q009N2,KOMBI,ROČNI,DIEZEL,3,6.0,,103.0,1.8,https://www.bolha.com/avto-oglasi/druge-znamke-drugi-modeli-abbkdxo1-fm62q009n2-oglas-10115959,Druge znamke Drugi modeli ABBKDXO1-FM62Q009N2,2004.0,297000.0,900.0,bolha,,
307,HONDA,Accord,Accord Sedan US,SPREMENLJIV,ROČNI,BENCIN,4,6.0,,140.0,2.354,https://www.bolha.com/avto-oglasi/honda-accord-type-oglas-9517555,Honda Accord Type S,2006.0,166000.0,9500.0,bolha,11026.0,1110.0
308,Opel,Kadett, D 2.0 16v TURBO calibra motor,COUPÉ,ROČNI,BENCIN,2,,,300.0,2.0,https://www.bolha.com/avto-oglasi/opel-kadett-d-2.0-16v-turbo-calibra-motor-oglas-9186193,Opel Kadett  D 2.0 16v TURBO calibra motor,1983.0,100000.0,4099.0,bolha,,
309,CHRYSLER,PT Cruiser,PT Cruiser,KOMBI,ROČNI,DIEZEL,5,,,89.0,2.148,https://www.bolha.com/avto-oglasi/chrysler-pt-cruiser-rezervni-deli-letnik-2004-1-km-diesel-oglas-1582593,"Chrysler PT Cruiser REZERVNI DELI, letnik 2004, 1 km, diesel",2004.0,1.0,100.0,bolha,6114.0,540.0
310,RENAULT,Clio Estate,Clio Estate,KARAVAN,ROČNI,DIEZEL,5,5.0,,55.0,1.461,https://www.bolha.com/avto-oglasi/renault-clio-grandtour-oglas-10114908,Renault Clio Grandtour,2011.0,150000.0,600.0,bolha,22731.0,2249.0
311,DAEWOO,Tico,Tico,KARAVAN,ROČNI,BENCIN,5,5.0,,30.0,796.0,https://www.bolha.com/avto-oglasi/daewoo-tico-tico-sx-oglas-7967974,Daewoo Tico Tico/SX,1997.0,55000.0,,bolha,7287.0,664.0
312,RENAULT,Grand Scenic,Grand Scenic,KOMBI,ROČNI,DIEZEL,5,6.0,,125.0,2.3,https://www.bolha.com/avto-oglasi/renault-master-dostavno-vozilo-kombi-oglas-9970194,Renault Master Dostavno vozilo / kombi,2019.0,229742.0,14900.0,bolha,22352.0,2214.0
313,Toyota,Yaris,Hybrid 1.5 HSD GR Sport TSS,SPREMENLJIV,AVTOMATSKI,HIBRID,5,,,54.0,1.497,https://www.bolha.com/avto-oglasi/toyota-yaris-hibrid-avtomatik-oglas-9967781,"Toyota Yaris Hibrid, GR sport TSS, avtomatik, 12.000 km",2019.0,12000.0,18000.0,bolha,,
314,Druge znamke,Drugi modeli,MINI EL-CITY,KOMBI,,ELEKTRIČNI,2,,,3.0,1.0,https://www.bolha.com/avto-oglasi/mini-el-city-letnik-1992-1-km-elektricni-pogon-oglas-1578764,"MINI EL-CITY, letnik 1992, 1 km, električni pogon",1992.0,1.0,,bolha,,
315,MITSUBISHI,ASX / RVR / Outlander Sport,ASX / RVR / Outlander Sport,SUV,ROČNI,DIEZEL,5,,,88.0,1.8,https://www.bolha.com/avto-oglasi/mitsubishi-asx-suv-oglas-9533618,Mitsubishi ASX SUV,2013.0,183000.0,9000.0,bolha,17795.0,1781.0
316,AUDI,A4 Avant,A4 Avant,SPREMENLJIV,ROČNI,BENCIN,4,6.0,,118.0,1.8,https://www.bolha.com/avto-oglasi/audi-a4-1.8-tfsi-aa-limuzina-oglas-10113012,Audi A4 /1.8/TFSI/ AA LIMUZINA,2008.0,185000.0,7200.0,bolha,952.0,145.0
317,PEUGEOT,407 SW,407 SW,KARAVAN,ROČNI,DIEZEL,5,6.0,,100.0,1.997,https://www.bolha.com/avto-oglasi/peugeot-407-sw-2.0-hdi-oglas-10113011,Peugeot 407 SW 2.0 HDI,2008.0,210407.0,3300.0,bolha,20945.0,2037.0
318,Ligier Automobiles,Drugi modeli,Ambra,COUPÉ,AVTOMATSKI,DIEZEL,3,,,5.0,500.0,https://www.bolha.com/avto-oglasi/ligier-automobiles-drugi-modeli-ambra-avtomatik-oglas-8141891,Ligier Automobiles Drugi modeli Ambra avtomatik,2000.0,32000.0,550.0,bolha,,
319,BMW,serija 3,320i,SPREMENLJIV,AVTOMATSKI,BENCIN,4,,,125.0,2.172,https://www.bolha.com/avto-oglasi/bmw-serija-3-320ia-oglas-9857522,BMW 320i,2003.0,207432.0,4700.0,bolha,,
320,Citroën,C3,SX 1.4i,HATCHBACK,ROČNI,BENCIN,5,5.0,,54.0,1.36,https://www.bolha.com/avto-oglasi/citro-n-c3-sx-1.4i-oglas-10112757,Citroën C3 SX 1.4i,2004.0,141000.0,1600.0,bolha,,
321,VOLKSWAGEN,Golf R,Golf VI R 3 Doors,COUPÉ,ROČNI,BENCIN,3,6.0,,155.0,2.0,https://www.bolha.com/avto-oglasi/vw-golf-vi-gti-oglas-10112745,VW Golf VI Gti,2009.0,199888.0,10500.0,bolha,26770.0,2622.0
322,VOLKSWAGEN,Beetle,Beetle,COUPÉ,ROČNI,DIEZEL,3,5.0,,66.0,1.896,https://www.bolha.com/avto-oglasi/vw-beetle-9c-logatec-oglas-10112591,VW Beetle 9c logatec,1999.0,250000.0,800.0,bolha,27950.0,2676.0
323,OPEL,Astra 5 Doors,Astra 5 Doors,HATCHBACK,ROČNI,BENCIN,5,6.0,,125.0,1.364,https://www.bolha.com/avto-oglasi/opel-astra-1.4-turbo-sport-oglas-10112511,Opel Astra 1.4 TURBO SPORT,2010.0,170000.0,6000.0,bolha,18875.0,1908.0
324,HYUNDAI,Terracan,Terracan,SUV,ROČNI,DIEZEL,5,5.0,,,120.0,https://www.bolha.com/avto-oglasi/hyundai-terracan-2900-oglas-8540623,Hyundai Terracan 2900,2005.0,400000.0,,bolha,12123.0,1232.0
325,OPEL,Insignia,Insignia Hatchback,KARAVAN,AVTOMATSKI,DIEZEL,5,,,100.0,1.8,https://www.bolha.com/avto-oglasi/opel-insignia-cti-avtomatik-oglas-10112201,Opel Insignia CTI avtomatik,2016.0,245000.0,,bolha,19084.0,1911.0
326,MERCEDES BENZ,E-Klasse Cabriolet and predecessors,CLK Cabrio (A208),SPREMENLJIV,ROČNI,BENCIN,4,,,,2.3,https://www.bolha.com/avto-oglasi/mercedes-razred-e-230-bencin-letnik-1998-200000-km-bencin-oglas-1576396,"Mercedes razred E 230 bencin, letnik 1998, 200000 km, bencin",1998.0,200000.0,,bolha,15685.0,1620.0
327,PEUGEOT,301,301,SPREMENLJIV,ROČNI,DIEZEL,4,,,99.0,1.6,https://www.bolha.com/avto-oglasi/peugeot-301-alur-oglas-10111591,Peugeot 301 Alur,2017.0,21000.0,9500.0,bolha,20399.0,1993.0
328,CHEVROLET,Corvette Coupe,Corvette Stingray C8,COUPÉ,AVTOMATSKI,BENCIN,2,,,330.0,6.2,https://www.bolha.com/avto-oglasi/chevrolet-corvette-c6-ls3-avtomatik-oglas-10111188,Chevrolet Corvette C6 LS3 - UGODNO,2009.0,104000.0,31000.0,bolha,5362.0,462.0
329,VW,Polo,N/A,SPREMENLJIV,,BENCIN,4,,,35.0,1.0,https://www.bolha.com/avto-oglasi/vw-polo-letnik-1998-129000-km-bencin-oglas-1576860,"VW Polo, letnik 1998, 129000 km, bencin",1998.0,129000.0,,bolha,,
330,SUBARU,Forester,Forester,SUV,AVTOMATSKI,BENCIN,5,,,110.0,1.999,https://www.bolha.com/avto-oglasi/subaru-forester-2.0-benzina-lpg-avtomatik-oglas-9345848,Subaru Forester 2.0 benzina + lpg avtomatik,2012.0,177000.0,9400.0,bolha,24817.0,2417.0
331,RENAULT,Megane Cabriolet,Megane Coupe - Cabrio,SPREMENLJIV,,DIEZEL,4,,,78.0,1.461,https://www.bolha.com/avto-oglasi/renault-megane-berline-1.5-dci-oglas-10111005,Renault Megane Berline 1.5 dCi,2008.0,205000.0,1800.0,bolha,22400.0,2215.0
332,CITROEN,DS3,DS 3,HATCHBACK,ROČNI,DIEZEL,3,5.0,,66.0,1.588,https://www.bolha.com/avto-oglasi/citro-n-ds3-1.6-hdi-oglas-9398292,Citroën DS3 1.6 hdi,2011.0,170000.0,5200.0,bolha,6760.0,589.0
333,VOLKSWAGEN,Transporter Kombi,Transporter Kombi (T6),KOMBI,ROČNI,DIEZEL,4,,,,1.59,https://www.bolha.com/avto-oglasi/vw-transporter-1.6-d-oglas-7703860,VW BUS T3,1982.0,400000.0,3200.0,bolha,27878.0,2671.0
334,Citroën,C3,1.4 HDI,KOMBI,ROČNI,DIEZEL,5,5.0,,50.0,1.398,https://www.bolha.com/avto-oglasi/citro-n-c3-1.4-hdi-oglas-9950773,Citroën C3 1.4 HDI,2007.0,320855.0,1700.0,bolha,,
335,JAGUAR,XJR,XJR,SPREMENLJIV,AVTOMATSKI,BENCIN,4,,,174.0,3.248,https://www.bolha.com/avto-oglasi/jaguar-xj-xj8-3.2-avtomatik-oglas-10110413,"Jaguar XJ XJ8 3,2 avtomatik",1999.0,179000.0,6600.0,bolha,12481.0,1281.0
336,Audi,A6,1.9 tdi,SPREMENLJIV,,DIEZEL,5,,,,1.9,https://www.bolha.com/avto-oglasi/audi-a6-1.9-tdi-oglas-10110394,Audi A6 1.9 tdi 394000 limuzina,2004.0,394000.0,999.0,bolha,,
337,MERCEDES BENZ,E-Klasse Cabriolet and predecessors,CE Cabriolet (A124),SPREMENLJIV,ROČNI,BENCIN,5,5.0,,75.0,1.8,https://www.bolha.com/avto-oglasi/mercedes-benz-180-c-elegance-oglas-9338650,Mercedes-Benz 180 C elegance,1996.0,320000.0,900.0,bolha,15689.0,1620.0
338,VW,Passat,"PASSAT 2,0 TDI HIGHLINE DSG AUT:",SPREMENLJIV,,DIEZEL,5,,,,1.968,https://www.bolha.com/avto-oglasi/vw-passat-passat-2.0-tdi-highline-dsg-automatik-oglas-10110350,"VW Passat PASSAT 2,0 TDI HIGHLINE DSG AUTOMATIK",2007.0,263500.0,,bolha,,
339,ALFA ROMEO,145,145,HATCHBACK,ROČNI,BENCIN,3,5.0,,103.0,1.747,https://www.bolha.com/avto-oglasi/alfa-romeo-145-1.8-16-v-tspark-letnik-1998-180-km-bencin-oglas-1578097,"Alfa Romeo 145 1,8 16 v,Tspark -  letnik 1998, 180 km, bencin",1998.0,180000.0,,bolha,173.0,36.0
340,Audi,A3,1.9/TDI,SPREMENLJIV,ROČNI,DIEZEL,3,5.0,,77.0,1.896,https://www.bolha.com/avto-oglasi/audi-a3-1.9-tdi-oglas-10110263,Audi A3 1.9/TDI,2005.0,251000.0,,bolha,,
341,BMW,7 Series,7 Series (E65/E66),SPREMENLJIV,AVTOMATSKI,DIEZEL,4,6.0,,170.0,2.993,https://www.bolha.com/avto-oglasi/bmw-serija-7-e65-730d-7-series-e65-730d-m57n2-oglas-6717875,BMW serija 7 E65 - 730d - TITAN SILVER,2005.0,370000.0,7290.0,bolha,3014.0,248.0
342,BMW,3 Series Gran Turismo,3 Series Gran Turismo (F34),HATCHBACK,AVTOMATSKI,DIEZEL,5,,,110.0,1.995,https://www.bolha.com/avto-oglasi/bmw-serija-3-gran-turismo-luxury-avtomatik-oglas-3081597,BMW serija 3 Gran Turismo Luxury LINE - avtomatik,2015.0,229000.0,15300.0,bolha,4381.0,275.0
343,HYUNDAI,ix35 / Tucson,ix35 / Tucson,SUV,ROČNI,DIEZEL,5,6.0,,100.0,1.999,https://www.bolha.com/avto-oglasi/hyundai-ix35-crdi-oglas-7897160,"Hyundai ix35 Crdi 1.6V, 2013 letnik",2013.0,199000.0,8450.0,bolha,11607.0,1178.0
344,FIAT,Grande Punto / Punto Evo 3 Doors,Grande Punto 3 Doors,KOMBI,ROČNI,DIEZEL,2,5.0,,13.0,1.3,https://www.bolha.com/avto-oglasi/fiat-punto-multi-jet-oglas-10109933,Fiat Punto Multi jet,2005.0,265000.0,500.0,bolha,8362.0,888.0
345,RENAULT,Koleos,Koleos,SUV,ROČNI,DIEZEL,5,6.0,,96.0,1.6,https://www.bolha.com/avto-oglasi/renault-koleos-1.6-oglas-9688704,"Renault Koleos 1,6",2018.0,92000.0,20700.0,bolha,22191.0,2207.0
346,BMW,serija 5,520 Moptic NAVI 360 AMBIENT NAVI PROFESSIONAL USNJE,KARAVAN,AVTOMATSKI,DIEZEL,5,,,140.0,1.995,https://www.bolha.com/avto-oglasi/bmw-520-moptic-oglas-9391889,BMW 520 Moptic,2018.0,60000.0,35600.0,bolha,,
347,HYUNDAI,i800 / H-1,i800 / H-1,KOMBI,ROČNI,DIEZEL,2,5.0,,74.0,2.475,https://www.bolha.com/avto-oglasi/hyundai-h-1-tovorno-oglas-10109524,Hyundai H-1 TOVORNO,2006.0,218000.0,3650.0,bolha,12066.0,1222.0
348,BMW,2002,2002,SPREMENLJIV,,BENCIN,2,,,,2.0,https://www.bolha.com/avto-oglasi/bmw-e10-model-1502-2002-kupim-oglas-10106790,BMW E10  1502 - 2002 KUPIM!!!,1973.0,111.0,0.0,bolha,4536.0,296.0
349,OPEL,Cascada,Cascada,SPREMENLJIV,,BENCIN,5,,,40.0,1.6,https://www.bolha.com/avto-oglasi/opel-ascona-1.6-oglas-10105865,Opel Ascona 1.6,1983.0,1200.0,1500.0,bolha,19441.0,1921.0
350,HONDA,CR-V,CR-V,SUV,ROČNI,DIEZEL,5,6.0,,103.0,2.2,https://www.bolha.com/avto-oglasi/honda-cr-v-ctdi-oglas-7697992,Honda CR-V i-ctdi,2006.0,450.0,9999.0,bolha,10864.0,1105.0
351,VOLKSWAGEN,Passat Variant,Passat Variant,KARAVAN,ROČNI,DIEZEL,5,6.0,,85.0,1.9,https://www.bolha.com/avto-oglasi/vw-passat-variant-b5-1.9-tdi-85-kw-115-km-oglas-10105761,VW Passat Variant b5 1.9 TDI 85 kw/115 km,2000.0,320000.0,,bolha,27332.0,2638.0
352,CITROEN,Saxo 3 doors,Saxo 3 doors,HATCHBACK,,BENCIN,3,,,,1.1,https://www.bolha.com/avto-oglasi/citro-n-saxo-saxo-oglas-10105701,Citroën Saxo Saxo,2002.0,54000.0,1800.0,bolha,6781.0,595.0
353,FIAT,500 Abarth,500 Abarth,COUPÉ,ROČNI,BENCIN,3,5.0,,99.0,1.368,https://www.bolha.com/avto-oglasi/fiat-500-abarth-500-letnik-2014-90100-km-bencin-oglas-1475138,"ABARTH, letnik 2014, 112500 km, bencin - TOP",2014.0,112500.0,12690.0,bolha,7903.0,791.0
354,BMW,serija 3 Compact,E46,SPREMENLJIV,,DIEZEL,5,,,110.0,2.0,https://www.bolha.com/avto-oglasi/bmw-serija-3-compact-e46-oglas-10105112,BMW serija 3 Compact E46,2004.0,368000.0,3000.0,bolha,,
355,AUDI,A4 Avant,A4 Avant,KARAVAN,,DIEZEL,5,,,81.0,1.867,https://www.bolha.com/avto-oglasi/audi-a4-avant-1.9-tdi-oglas-10104839,"Audi A4 Avant 1,9 TDI",2000.0,320000.0,1500.0,bolha,1034.0,145.0
356,PEUGEOT,206 3 Doors,206 3 Doors,SPREMENLJIV,ROČNI,BENCIN,3,,,,1.1,https://www.bolha.com/avto-oglasi/peugeot-206-2chfxf-oglas-10104827,Peugeot 206 2CHFXF,2002.0,168160.0,900.0,bolha,20514.0,2007.0
357,SUBARU,Vivio,Vivio 5 Doors,SUV,ROČNI,BENCIN,5,5.0,,50.0,650.0,https://www.bolha.com/avto-oglasi/subaru-vivio-4x4-oglas-4033933,Subaru Vivio 4x4,1996.0,160000.0,500.0,bolha,24966.0,2436.0
358,VOLKSWAGEN,Caddy,Caddy,HATCHBACK,ROČNI,DIEZEL,3,,,,1.6,https://www.bolha.com/avto-oglasi/vw-caddy-1.6-diesel-oglas-9937431,VW Caddy 1.6 diesel,1988.0,5.0,1600.0,bolha,27708.0,2650.0
359,VOLKSWAGEN,Sharan,Sharan,KOMBI,AVTOMATSKI,BENCIN,5,,,110.0,1.39,https://www.bolha.com/avto-oglasi/vw-sharan-1.4-tsi-dsg-avtomatik-oglas-9764096,VW Sharan 1.4 TSI DSG avtomatik,2012.0,140000.0,14200.0,bolha,27826.0,2655.0
360,BMW,X5,3.0,SUV,AVTOMATSKI,DIEZEL,5,,,,3.0,https://www.bolha.com/avto-oglasi/bmw-x5-3.0-oglas-7836247,"BMW X5 3.0, e53 samo deli",2002.0,330000.0,1.0,bolha,,
361,Renault,5,CAMPUS,SPREMENLJIV,ROČNI,BENCIN,5,5.0,,46.0,34.0,https://www.bolha.com/avto-oglasi/renault-5-campus-oglas-9493283,Renault 5 CAMPUS,1992.0,34000.0,2500.0,bolha,,
362,FORD,Escort 3 Doors,Escort 3 Doors,HATCHBACK,ROČNI,BENCIN,5,5.0,,66.0,1.597,https://www.bolha.com/avto-oglasi/ford-escort-1.6-16v-dve-vozili-oglas-4342400,Ford Escort 1.6 16V dve vozili,1999.0,244270.0,700.0,bolha,9745.0,980.0
363,Audi,A6,Rc big food trexess +50kmh top,SUV,AVTOMATSKI,ELEKTRIČNI,2,,,120.0,2.0,https://www.bolha.com/avto-oglasi/audi-a-6-rc-big-food-trexess-50kmh-top-sped-419-488-oglas-2569302,"Audi A-6 Rc big food trexess +50kmh top sped NOVI., 419 488",2018.0,1000.0,120.0,bolha,,
364,BMW,X1,X1 (E84),SUV,AVTOMATSKI,DIEZEL,5,,,,2.5,https://www.bolha.com/avto-oglasi/bmw-x1-dizel-m-2.5-avtomatik-oglas-9425261,"BMW X1 DIZEL M 2,5 avtomatik",2015.0,122000.0,25900.0,bolha,2696.0,242.0
365,OPEL,Corsa 5 Doors,Corsa 5 doors,SPREMENLJIV,ROČNI,BENCIN,3,5.0,,44.0,1.0,https://www.bolha.com/avto-oglasi/opel-corsa-1.0-16v-oglas-9936941,Opel Corsa 1.0 16V,2002.0,165000.0,850.0,bolha,19021.0,1910.0
366,SUBARU,XV,XV,SUV,ROČNI,DIEZEL,5,,,,1.995,https://www.bolha.com/avto-oglasi/subaru-xv-osebno-oglas-9987966,Subaru XV osebno,2012.0,168000.0,9200.0,bolha,24971.0,2437.0
367,KIA,cee&#039;d SW,cee&#039;d Sport Wagon,KARAVAN,,BENCIN,5,,,93.0,1.591,https://www.bolha.com/avto-oglasi/kia-ceed-1-spletna-javna-drazba-kr-oglas-10098624,Kia Ceed - 1. spletna javna dražba (KR),2008.0,308989.0,1500.0,bolha,13258.0,1332.0
368,VOLVO,V50,V50,KARAVAN,,BENCIN,5,,,,100.0,https://www.bolha.com/avto-oglasi/volvo-v50-tdi-oglas-10098564,Volvo V50 TDI,2004.0,400000.0,2200.0,bolha,28986.0,2747.0
369,VOLKSWAGEN,Scirocco R,Scirocco R,COUPÉ,ROČNI,BENCIN,3,,,24.0,1.2,https://www.bolha.com/avto-oglasi/vw-hro-limuzina-oglas-10098562,VW Hro Limuzina,1974.0,10000.0,3800.0,bolha,27822.0,2654.0
